symbol,date,open,high,low,close,volume,amount
159676.SZ,2023-04-12,1.014,1.014,0.999,1.005,605606397,609542795
159676.SZ,2023-04-13,1.001,1.006,0.999,1.001,156275464,156578770
159676.SZ,2023-04-14,1.002,1.007,1.001,1.007,138742655,139345647
159676.SZ,2023-04-17,1.007,1.01,1.003,1.009,119206856,120092557
159676.SZ,2023-04-18,1.007,1.011,1.003,1.008,70196860,70671292
159676.SZ,2023-04-19,1.009,1.009,1.0,1.003,38600417,38739343
159676.SZ,2023-04-20,1.004,1.004,0.987,0.99,39823376,39513731
159676.SZ,2023-04-21,0.992,0.995,0.97,0.971,28761978,28295593
159676.SZ,2023-04-24,0.97,0.97,0.945,0.951,16077612,15354002
159676.SZ,2023-04-25,0.952,0.954,0.928,0.935,17112757,16039455
159676.SZ,2023-04-26,0.932,0.954,0.932,0.95,33744093,31946475
159676.SZ,2023-04-27,0.945,0.957,0.945,0.955,16498603,15718548
159676.SZ,2023-04-28,0.955,0.963,0.952,0.958,8396172,8032337
159676.SZ,2023-05-04,0.95,0.959,0.947,0.95,12310158,11710919
159676.SZ,2023-05-05,0.954,0.955,0.933,0.938,9136765,8577646
159676.SZ,2023-05-08,0.939,0.942,0.932,0.94,10416277,9753431
159676.SZ,2023-05-09,0.94,0.941,0.926,0.927,16788195,15680275
159676.SZ,2023-05-10,0.927,0.94,0.923,0.937,17677292,16431319
159676.SZ,2023-05-11,0.939,0.944,0.935,0.937,12513105,11739586
159676.SZ,2023-05-12,0.937,0.939,0.925,0.925,10970960,10211406
159676.SZ,2023-05-15,0.925,0.948,0.925,0.947,24611929,23081011
159676.SZ,2023-05-16,0.942,0.951,0.939,0.943,8932737,8430454
159676.SZ,2023-05-17,0.943,0.947,0.937,0.941,8058890,7578142
159676.SZ,2023-05-18,0.944,0.944,0.932,0.937,14212821,13326874
159676.SZ,2023-05-19,0.937,0.943,0.934,0.937,7140152,6694682
159676.SZ,2023-05-22,0.941,0.944,0.933,0.938,5381250,5050584
159676.SZ,2023-05-23,0.938,0.942,0.93,0.93,5693803,5327328
159676.SZ,2023-05-24,0.93,0.935,0.92,0.925,7599949,7046762
159676.SZ,2023-05-25,0.925,0.931,0.918,0.926,6659635,6148588
159676.SZ,2023-05-26,0.93,0.93,0.916,0.922,7368218,6784705
159676.SZ,2023-05-29,0.922,0.923,0.908,0.911,8473235,7730793
159676.SZ,2023-05-30,0.91,0.915,0.899,0.911,12059233,10937414
159676.SZ,2023-05-31,0.911,0.915,0.901,0.905,9330770,8444173
159676.SZ,2023-06-01,0.904,0.913,0.9,0.907,8807434,7996770
159676.SZ,2023-06-02,0.907,0.921,0.907,0.917,12580163,11525812
159676.SZ,2023-06-05,0.911,0.917,0.904,0.907,10213824,9265689
159676.SZ,2023-06-06,0.906,0.906,0.892,0.894,7949712,7142087
159676.SZ,2023-06-07,0.893,0.893,0.88,0.883,9583150,8480426
159676.SZ,2023-06-08,0.883,0.889,0.877,0.884,33496733,29521435
159676.SZ,2023-06-09,0.883,0.884,0.876,0.884,16145924,14216056
159676.SZ,2023-06-12,0.883,0.893,0.878,0.889,24634248,21816697
159676.SZ,2023-06-13,0.892,0.896,0.884,0.895,15655106,13948508
159676.SZ,2023-06-14,0.891,0.898,0.891,0.891,12042151,10781215
159676.SZ,2023-06-15,0.892,0.923,0.892,0.923,34226039,31180016
159676.SZ,2023-06-16,0.922,0.934,0.921,0.932,15088560,14002478
159676.SZ,2023-06-19,0.932,0.935,0.928,0.931,10463377,9736766
159676.SZ,2023-06-20,0.931,0.937,0.928,0.935,11604443,10829249
159676.SZ,2023-06-21,0.93,0.934,0.914,0.915,9833260,9073476
159676.SZ,2023-06-26,0.91,0.916,0.901,0.91,54557572,49680586
159676.SZ,2023-06-27,0.912,0.919,0.906,0.912,169085502,154100776
159676.SZ,2023-06-28,0.912,0.916,0.898,0.907,214706103,194681436
159676.SZ,2023-06-29,0.905,0.913,0.901,0.911,97560815,88841574
159676.SZ,2023-06-30,0.908,0.928,0.908,0.921,68548932,62917887
159676.SZ,2023-07-03,0.92,0.929,0.919,0.924,241105819,223031590
159676.SZ,2023-07-04,0.922,0.928,0.919,0.927,18132303,16755294
159676.SZ,2023-07-05,0.922,0.932,0.91,0.92,152732744,140840625
159676.SZ,2023-07-06,0.917,0.923,0.911,0.912,8320040,7622723
159676.SZ,2023-07-07,0.908,0.911,0.905,0.906,4688200,4251131
159676.SZ,2023-07-10,0.906,0.922,0.906,0.915,22395306,20549009
159676.SZ,2023-07-11,0.926,0.926,0.913,0.921,7917020,7277226
159676.SZ,2023-07-12,0.922,0.925,0.915,0.916,7387103,6798898
159676.SZ,2023-07-13,0.918,0.932,0.918,0.932,40593201,37650260
159676.SZ,2023-07-14,0.932,0.932,0.927,0.927,7444251,6923142
159676.SZ,2023-07-17,0.924,0.924,0.919,0.922,4936122,4548261
159676.SZ,2023-07-18,0.922,0.926,0.919,0.922,3588005,3307169
159676.SZ,2023-07-19,0.923,0.923,0.913,0.916,5701828,5228227
159676.SZ,2023-07-20,0.92,0.923,0.907,0.909,8096637,7407847
159676.SZ,2023-07-21,0.903,0.915,0.902,0.909,9884827,8996199
159676.SZ,2023-07-24,0.908,0.912,0.903,0.903,5331518,4829586
159676.SZ,2023-07-25,0.908,0.922,0.908,0.92,19541129,17920580
159676.SZ,2023-07-26,0.92,0.92,0.915,0.919,8348440,7662018
159676.SZ,2023-07-27,0.92,0.925,0.912,0.916,8601154,7902723
159676.SZ,2023-07-28,0.91,0.932,0.91,0.929,15909965,14703489
159676.SZ,2023-07-31,0.933,0.943,0.93,0.936,27080116,25346761
159676.SZ,2023-08-01,0.936,0.939,0.928,0.931,5466534,5101635
159676.SZ,2023-08-02,0.931,0.933,0.926,0.927,9454281,8791001
159676.SZ,2023-08-03,0.921,0.937,0.921,0.937,7322060,6830909
159676.SZ,2023-08-04,0.95,0.95,0.938,0.945,17307799,16353283
159676.SZ,2023-08-07,0.935,0.943,0.931,0.933,3813063,3564109
159676.SZ,2023-08-08,0.926,0.933,0.926,0.928,4442446,4130746
159676.SZ,2023-08-09,0.932,0.933,0.926,0.929,6765157,6281011
159676.SZ,2023-08-10,0.929,0.933,0.926,0.931,6581259,6111460
159676.SZ,2023-08-11,0.931,0.931,0.911,0.911,9059206,8323814
159676.SZ,2023-08-14,0.91,0.91,0.894,0.905,12555309,11290380
159676.SZ,2023-08-15,0.905,0.905,0.891,0.897,8767337,7860994
159676.SZ,2023-08-16,0.897,0.898,0.887,0.888,59490026,52988185
159676.SZ,2023-08-17,0.885,0.896,0.881,0.895,5764400,5121951
159676.SZ,2023-08-18,0.896,0.897,0.881,0.881,8930077,7949124
